Year,Make,Model,Trim,Engine,Notes,ManufacturerPartCode,CategoryName,CategoryCode
2007,Ford,Focus,ST Hatchback 2-Door,2.5L 2521CC 154Cu. In. l5 GAS DOHC Turbocharged,,KGC-100890,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2007,Ford,Focus,ST Sedan 4-Door,2.3L 140Cu. In. l4 GAS DOHC Naturally Aspirated,Disc rear brakes,KGC-100890,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2007,Ford,Focus,Sport Sedan 4-Door,2.0L 1989CC 121Cu. In. l4 GAS DOHC Naturally Aspirated,,KGC-100890,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2006,Ford,Focus,ZX4 ST Sedan 4-Door,2.3L 140Cu. In. l4 GAS DOHC Naturally Aspirated,Disc rear brakes,KGC-100890,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2005,Ford,Focus,ZX4 ST Sedan 4-Door,2.3L 140Cu. In. l4 GAS DOHC Naturally Aspirated,Disc rear brakes,KGC-100890,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2015,Ford,Transit-350 HD,XL Extended Passenger Van 3-Door,3.7L 3726CC 227Cu. In. V6 LPG DOHC Naturally Aspirated,With 6 Lug Wheels,KGF-102534,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2015,Ford,Transit-350 HD,XLT Extended Passenger Van 3-Door,3.2L 195Cu. In. l5 DIESEL DOHC Turbocharged,With 6 Lug Wheels,KGF-102534,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2015,Ford,Transit-350 HD,XLT Extended Passenger Van 3-Door,3.5L 3496CC 213Cu. In. V6 GAS DOHC Turbocharged,With 6 Lug Wheels,KGF-102534,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2015,Ford,Transit-350 HD,XLT Extended Passenger Van 3-Door,3.7L 3726CC 227Cu. In. V6 CNG DOHC Naturally Aspirated,With 6 Lug Wheels,KGF-102534,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2015,Ford,Transit-350 HD,XLT Extended Passenger Van 3-Door,3.7L 3726CC 227Cu. In. V6 LPG DOHC Naturally Aspirated,With 6 Lug Wheels,KGF-102534,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2012,Kia,Rondo,EX Luxury Wagon 4-Door,2.4L 2359CC l4 GAS DOHC Naturally Aspirated,"With 16"" Factory Wheels",KTB-100629,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2012,Kia,Rondo,EX Luxury Wagon 4-Door,2.7L 2656CC V6 GAS DOHC Naturally Aspirated,"With 16"" Factory Wheels",KTB-100629,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2012,Kia,Rondo,EX Premium Wagon 4-Door,2.4L 2359CC l4 GAS DOHC Naturally Aspirated,"With 16"" Factory Wheels",KTB-100629,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2012,Kia,Rondo,EX Premium Wagon 4-Door,2.7L 2656CC V6 GAS DOHC Naturally Aspirated,"With 16"" Factory Wheels",KTB-100629,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2012,Kia,Rondo,EX Wagon 4-Door,2.4L 2359CC l4 GAS DOHC Naturally Aspirated,"With 16"" Factory Wheels",KTB-100629,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2012,Kia,Rondo,EX Wagon 4-Door,2.7L 2656CC V6 GAS DOHC Naturally Aspirated,"With 16"" Factory Wheels",KTB-100629,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2012,Kia,Rondo,LX Wagon 4-Door,2.4L 2359CC l4 GAS DOHC Naturally Aspirated,"With 16"" Factory Wheels",KTB-100629,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2012,Kia,Rondo,LX Wagon 4-Door,2.7L 2656CC V6 GAS DOHC Naturally Aspirated,"With 16"" Factory Wheels",KTB-100629,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2011,Kia,Rondo,EX Luxury Wagon 4-Door,2.7L 2656CC V6 GAS DOHC Naturally Aspirated,"With 16"" Factory Wheels",KTB-100629,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2011,Kia,Rondo,EX Premium Wagon 4-Door,2.4L 2359CC l4 GAS DOHC Naturally Aspirated,"With 16"" Factory Wheels",KTB-100629,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2011,Kia,Rondo,EX Wagon 4-Door,2.4L 2359CC l4 GAS DOHC Naturally Aspirated,"With 16"" Factory Wheels",KTB-100629,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2011,Kia,Rondo,LX Wagon 4-Door,2.4L 2359CC l4 GAS DOHC Naturally Aspirated,"With 16"" Factory Wheels",KTB-100629,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2010,Kia,Magentis,LX Premium Sedan 4-Door,2.4L 2359CC l4 GAS DOHC Naturally Aspirated,,KTB-100629,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2010,Kia,Magentis,LX Sedan 4-Door,2.4L 2359CC l4 GAS DOHC Naturally Aspirated,,KTB-100629,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2010,Kia,Magentis,LX Sedan 4-Door,2.7L 2656CC V6 GAS DOHC Naturally Aspirated,,KTB-100629,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2010,Kia,Magentis,SX Sedan 4-Door,2.4L 2359CC l4 GAS DOHC Naturally Aspirated,,KTB-100629,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2010,Kia,Magentis,SX Sedan 4-Door,2.7L 2656CC V6 GAS DOHC Naturally Aspirated,,KTB-100629,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2010,Kia,Optima,EX Sedan 4-Door,2.4L 2359CC l4 GAS DOHC Naturally Aspirated,,KTB-100629,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2010,Kia,Optima,EX Sedan 4-Door,2.7L 2656CC V6 GAS DOHC Naturally Aspirated,,KTB-100629,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2010,Kia,Optima,LX Sedan 4-Door,2.4L 2359CC l4 GAS DOHC Naturally Aspirated,,KTB-100629,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2018,BMW,328d,Base Sedan 4-Door,2.0L 1997CC 122Cu. In. l4 DIESEL DOHC Turbocharged,,KNN-101027,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2017,BMW,230i,Base Convertible 2-Door,2.0L 1998CC 122Cu. In. l4 GAS DOHC Turbocharged,Without Blue Painted Calipers,KNN-101027,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2017,BMW,230i,Base Coupe 2-Door,2.0L 1998CC 122Cu. In. l4 GAS DOHC Turbocharged,Without Blue Painted Calipers,KNN-101027,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2017,BMW,230i xDrive,Base Convertible 2-Door,2.0L 1998CC 122Cu. In. l4 GAS DOHC Turbocharged,Without Blue Painted Calipers,KNN-101027,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2017,BMW,230i xDrive,Base Coupe 2-Door,2.0L 1998CC 122Cu. In. l4 GAS DOHC Turbocharged,Without Blue Painted Calipers,KNN-101027,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2017,BMW,320i,Base Sedan 4-Door,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged,Without Blue Painted Calipers,KNN-101027,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2017,BMW,320i,Base Sedan 4-Door,2.0L 1998CC 122Cu. In. l4 GAS DOHC Turbocharged,Without Blue Painted Calipers,KNN-101027,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2017,BMW,320i,Sport Line Sedan 4-Door,2.0L 1998CC 122Cu. In. l4 GAS DOHC Turbocharged,Without Blue Painted Calipers,KNN-101027,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2017,BMW,328d,Base Sedan 4-Door,2.0L 1997CC 122Cu. In. l4 DIESEL DOHC Turbocharged,,KNN-101027,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2016,BMW,228i,Base Convertible 2-Door,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged,Without Blue Painted Calipers,KNN-101027,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2016,BMW,228i,Base Coupe 2-Door,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged,Without Blue Painted Calipers,KNN-101027,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2016,BMW,228i xDrive,Base Convertible 2-Door,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged,Without Blue Painted Calipers,KNN-101027,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2016,BMW,228i xDrive,Base Coupe 2-Door,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged,Without Blue Painted Calipers,KNN-101027,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2016,BMW,320i,Base Sedan 4-Door,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged,Without Blue Painted Calipers,KNN-101027,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2016,BMW,320i,Luxury Sedan 4-Door,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged,Without Blue Painted Calipers,KNN-101027,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2016,BMW,320i,M Sport Sedan 4-Door,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged,Without Blue Painted Calipers,KNN-101027,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2016,BMW,320i,Sport Sedan 4-Door,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged,Without Blue Painted Calipers,KNN-101027,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2016,BMW,320i xDrive,Base Sedan 4-Door,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged,Without Blue Painted Calipers,KNN-101027,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2016,BMW,328d,Base Sedan 4-Door,2.0L 1997CC 122Cu. In. l4 DIESEL DOHC Turbocharged,,KNN-101027,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2016,BMW,428i,Base Coupe 2-Door,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged,Without Blue Painted Calipers,KNN-101027,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2014,Jeep,Wrangler,Unlimited Sahara Sport Utility 4-Door,3.6L 3604CC 220Cu. In. V6 GAS DOHC Naturally Aspirated,,KGA-103577,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2014,Jeep,Wrangler,Unlimited Sport Sport Utility 4-Door,3.6L 3604CC 220Cu. In. V6 GAS DOHC Naturally Aspirated,,KGA-103577,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2014,Jeep,Wrangler,Unlimited Willys Wheeler Sport Utility 4-Door,3.6L 3604CC 220Cu. In. V6 GAS DOHC Naturally Aspirated,,KGA-103577,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
